Id,Activity Date,Total Steps,Total Distance,Tracker Distance,Logged Activities Distance,Very Active Distance,Moderately Active Distance,Light Active Distance,Sedentary Active Distance,Very Active Minutes,Fairly Active Minutes,Lightly Active Minutes,Sedentary Minutes,Total Active Minutes ,Calories,Check,Check minute totals vs day limits,ID_Date
4020332650,3/17/2016,8940,6.41,6.41,0.00,0.00,0.00,0.61,0.04,0.00,0.00,47.00,986.00,1033.00,3706.00,Keep,Check,4020332650_03/17/2016
4020332650,3/18/2016,368,0.26,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1440.00,2024.00,Keep,Check,4020332650_03/18/2016
4020332650,3/19/2016,5702,4.09,4.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1440.00,2980.00,Keep,Check,4020332650_03/19/2016
4020332650,3/20/2016,10330,7.41,7.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1440.00,3728.00,Keep,Check,4020332650_03/20/2016
4020332650,3/21/2016,8778,6.29,6.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1440.00,3348.00,Keep,Check,4020332650_03/21/2016
4020332650,3/22/2016,6662,4.78,4.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1440.00,3162.00,Keep,Check,4020332650_03/22/2016
4020332650,3/23/2016,6309,4.52,4.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1440.00,3140.00,Keep,Check,4020332650_03/23/2016
4020332650,3/24/2016,1951,1.41,1.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1440.00,1980.00,Keep,Check,4020332650_03/24/2016
4020332650,3/25/2016,5563,3.99,3.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1440.00,3681.00,Keep,Check,4020332650_03/25/2016
4020332650,3/26/2016,4370,3.13,3.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1440.00,3444.00,Keep,Check,4020332650_03/26/2016
4020332650,3/27/2016,7144,5.12,5.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1440.00,3510.00,Keep,Check,4020332650_03/27/2016
4020332650,3/28/2016,2106,1.51,1.51,0.00,0.02,0.05,0.21,0.00,31.00,45.00,75.00,1289.00,1409.00,4010.00,Keep,Check,4020332650_03/28/2016
4020332650,3/29/2016,4152,2.98,2.98,0.00,0.00,0.00,2.96,0.00,0.00,0.00,187.00,1253.00,1440.00,2976.00,Keep,Check,4020332650_03/29/2016
4020332650,3/30/2016,5400,3.87,3.87,0.00,0.00,0.00,3.85,0.00,0.00,0.00,258.00,795.00,1053.00,3418.00,Keep,Check,4020332650_03/30/2016
4020332650,3/31/2016,7428,5.33,5.33,0.00,0.87,0.92,3.51,0.00,18.00,33.00,261.00,860.00,1154.00,3439.00,Keep,Check,4020332650_03/31/2016
4020332650,4/1/2016,5351,3.84,3.84,0.00,0.62,0.18,3.01,0.00,15.00,17.00,210.00,748.00,975.00,3338.00,Keep,Check,4020332650_04/01/2016
4020332650,4/2/2016,4299,3.10,3.10,0.00,0.09,0.21,2.74,0.04,3.00,15.00,162.00,752.00,929.00,2892.00,Keep,Check,4020332650_04/02/2016
4020332650,4/3/2016,6107,4.38,4.38,0.00,0.00,0.00,4.36,0.00,0.00,0.00,265.00,776.00,1041.00,3313.00,Keep,Check,4020332650_04/03/2016
4020332650,4/4/2016,6429,4.60,4.60,0.00,0.00,0.95,3.65,0.00,0.00,28.00,193.00,741.00,962.00,3118.00,Keep,Check,4020332650_04/04/2016
4020332650,4/5/2016,6880,4.93,4.93,0.00,0.50,0.76,3.65,0.00,7.00,19.00,165.00,1249.00,1433.00,2966.00,Keep,Check,4020332650_04/05/2016
4020332650,4/6/2016,7476,5.36,5.36,0.00,0.00,0.00,5.31,0.00,0.00,0.00,263.00,920.00,1183.00,3253.00,Keep,Check,4020332650_04/06/2016
4020332650,4/7/2016,6581,4.72,4.72,0.00,0.00,0.29,4.39,0.00,0.00,8.00,241.00,1191.00,1440.00,3032.00,Keep,Check,4020332650_04/07/2016
4020332650,4/8/2016,10480,7.51,7.51,0.00,0.41,1.47,5.01,0.04,6.00,37.00,272.00,1125.00,1434.00,4034.00,Keep,Check,4020332650_04/08/2016
4020332650,4/9/2016,7734,5.55,5.55,0.00,1.16,0.49,3.82,0.06,20.00,12.00,223.00,1185.00,1420.00,3264.00,Keep,Check,4020332650_04/09/2016
4020332650,4/10/2016,5129,3.68,3.68,0.00,0.18,0.24,3.21,0.01,5.00,7.00,176.00,1178.00,1361.00,2817.00,Keep,Check,4020332650_04/10/2016
4020332650,4/11/2016,2993,2.15,2.15,0.00,0.00,0.00,2.09,0.00,0.00,0.00,114.00,888.00,1002.00,2507.00,Keep,Check,4020332650_04/11/2016
4020332650,4/12/2016,8,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,1.00,321.00,322.00,446.00,Keep,OK,4020332650_04/12/2016
4057192912,3/14/2016,8433,6.23,6.23,0.00,2.45,0.33,3.44,0.00,30.00,7.00,135.00,1268.00,1410.00,2453.00,Keep,Check,4057192912_03/14/2016
4057192912,3/16/2016,2139,1.56,1.56,0.00,0.00,1.30,0.26,0.00,0.00,28.00,15.00,1397.00,1440.00,1935.00,Keep,Check,4057192912_03/16/2016
4057192912,3/18/2016,949,0.69,0.69,0.00,0.00,0.00,0.69,0.00,0.00,0.00,34.00,1406.00,1440.00,1870.00,Keep,Check,4057192912_03/18/2016
4057192912,3/20/2016,44,0.03,0.03,0.00,0.00,0.00,0.03,0.00,0.00,0.00,2.00,1438.00,1440.00,1782.00,Keep,Check,4057192912_03/20/2016
4057192912,3/21/2016,2660,1.94,1.94,0.00,0.00,0.00,1.94,0.00,0.00,0.00,46.00,1394.00,1440.00,1978.00,Keep,Check,4057192912_03/21/2016
4057192912,3/22/2016,5561,4.19,4.19,0.00,0.00,0.00,4.07,0.00,0.00,0.00,169.00,1271.00,1440.00,2296.00,Keep,Check,4057192912_03/22/2016
4057192912,3/23/2016,7239,5.34,5.34,0.00,0.55,0.36,4.38,0.00,7.00,7.00,190.00,1236.00,1433.00,2484.00,Keep,Check,4057192912_03/23/2016
4057192912,3/24/2016,7,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,1.00,1439.00,1440.00,1787.00,Keep,Check,4057192912_03/24/2016
4057192912,3/27/2016,2275,1.68,1.68,0.00,0.00,0.00,1.66,0.00,0.00,0.00,86.00,1354.00,1440.00,2005.00,Keep,Check,4057192912_03/27/2016
4057192912,3/28/2016,8,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,1.00,1439.00,1440.00,1778.00,Keep,Check,4057192912_03/28/2016
4057192912,3/29/2016,5137,3.76,3.76,0.00,0.00,0.00,3.76,0.00,0.00,0.00,160.00,1280.00,1440.00,2293.00,Keep,Check,4057192912_03/29/2016
4057192912,3/30/2016,5419,4.00,4.57,0.06,0.00,0.00,3.91,0.06,0.00,0.00,145.00,1295.00,1440.00,2259.00,Keep,Check,4057192912_03/30/2016
4057192912,4/6/2016,18,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,2.00,1438.00,1440.00,1780.00,Keep,Check,4057192912_04/06/2016
4057192912,4/8/2016,8426,6.16,6.16,0.00,0.13,5.49,0.54,0.00,2.00,120.00,25.00,1293.00,1438.00,2360.00,Keep,Check,4057192912_04/08/2016
4057192912,4/9/2016,1650,1.21,1.21,0.00,0.00,0.00,1.21,0.00,0.00,0.00,60.00,1380.00,1440.00,1952.00,Keep,Check,4057192912_04/09/2016
4057192912,4/10/2016,3434,2.51,2.51,0.00,0.07,0.30,2.14,0.00,1.00,7.00,108.00,1324.00,1439.00,2101.00,Keep,Check,4057192912_04/10/2016
4057192912,4/11/2016,6801,4.98,4.98,0.00,0.00,0.00,4.97,0.00,0.00,0.00,193.00,1247.00,1440.00,2393.00,Keep,Check,4057192912_04/11/2016
4057192912,4/12/2016,187,0.14,0.14,0.00,0.00,0.00,0.14,0.00,0.00,0.00,11.00,400.00,411.00,538.00,Keep,OK,4057192912_04/12/2016
4319703577,3/29/2016,5643,3.79,3.79,0.00,0.23,0.33,3.23,0.00,3.00,8.00,199.00,683.00,890.00,1958.00,Keep,Check,4319703577_03/29/2016
4319703577,3/30/2016,9043,6.07,6.07,0.00,0.25,0.43,5.37,0.00,4.00,12.00,244.00,702.00,958.00,2141.00,Keep,Check,4319703577_03/30/2016
4319703577,3/31/2016,8144,5.46,5.46,0.00,0.25,0.61,4.61,0.00,4.00,17.00,247.00,1125.00,1389.00,2129.00,Keep,Check,4319703577_03/31/2016
4319703577,4/1/2016,9343,6.27,6.27,0.00,0.96,0.85,4.46,0.00,14.00,20.00,268.00,654.00,942.00,2216.00,Keep,Check,4319703577_04/01/2016
4319703577,4/2/2016,8405,5.66,5.66,0.00,1.13,0.19,4.34,0.00,15.00,4.00,257.00,621.00,882.00,2154.00,Keep,Check,4319703577_04/02/2016
4319703577,4/3/2016,8223,5.52,5.52,0.00,0.80,1.51,3.21,0.00,12.00,37.00,257.00,551.00,845.00,2178.00,Keep,OK,4319703577_04/03/2016
4319703577,4/4/2016,10067,6.76,6.76,0.00,0.36,1.42,4.97,0.00,5.00,39.00,313.00,578.00,930.00,2308.00,Keep,Check,4319703577_04/04/2016
4319703577,4/5/2016,8359,5.63,5.63,0.00,0.23,0.53,4.87,0.00,3.00,14.00,311.00,638.00,963.00,2201.00,Keep,Check,4319703577_04/05/2016
4319703577,4/6/2016,10946,7.35,7.35,0.00,0.54,2.09,4.72,0.00,8.00,51.00,308.00,569.00,928.00,2341.00,Keep,Check,4319703577_04/06/2016
4319703577,4/7/2016,9130,6.15,6.15,0.00,0.50,0.38,5.27,0.00,7.00,11.00,304.00,668.00,983.00,2236.00,Keep,Check,4319703577_04/07/2016
4319703577,4/8/2016,6544,4.41,4.41,0.00,0.29,0.26,3.86,0.00,4.00,6.00,276.00,1132.00,1414.00,2069.00,Keep,Check,4319703577_04/08/2016
4319703577,4/9/2016,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1440.00,0.00,Keep,Check,4319703577_04/09/2016
4445114986,3/29/2016,2303,1.55,1.55,0.00,0.00,0.00,1.55,0.00,0.00,0.00,155.00,807.00,962.00,2010.00,Keep,Check,4445114986_03/29/2016
4445114986,3/30/2016,2600,1.74,1.74,0.00,0.00,0.00,1.74,0.00,0.00,0.00,163.00,1277.00,1440.00,2032.00,Keep,Check,4445114986_03/30/2016
4445114986,3/31/2016,4804,3.22,3.22,0.00,0.00,0.00,3.22,0.00,0.00,0.00,238.00,786.00,1024.00,2227.00,Keep,Check,4445114986_03/31/2016
4445114986,4/1/2016,3271,2.19,2.19,0.00,0.00,0.00,2.19,0.00,0.00,0.00,205.00,898.00,1103.00,2133.00,Keep,Check,4445114986_04/01/2016
4445114986,4/2/2016,5406,3.63,3.63,0.00,0.00,0.00,3.61,0.00,0.00,0.00,273.00,672.00,945.00,2317.00,Keep,Check,4445114986_04/02/2016
4445114986,4/3/2016,3146,2.11,2.11,0.00,0.00,0.00,2.11,0.00,0.00,0.00,171.00,1269.00,1440.00,2058.00,Keep,Check,4445114986_04/03/2016
4445114986,4/4/2016,2422,1.63,1.63,0.00,0.00,0.00,1.63,0.00,0.00,0.00,110.00,1330.00,1440.00,1935.00,Keep,Check,4445114986_04/04/2016
4445114986,4/5/2016,4239,2.84,2.84,0.00,0.06,0.24,2.53,0.00,1.00,6.00,235.00,702.00,943.00,2217.00,Keep,Check,4445114986_04/05/2016
4445114986,4/6/2016,6911,4.78,4.78,0.00,2.32,0.10,2.36,0.00,28.00,2.00,215.00,745.00,962.00,2374.00,Keep,Check,4445114986_04/06/2016
4445114986,4/7/2016,6667,4.61,4.61,0.00,2.02,0.05,2.55,0.00,24.00,1.00,208.00,939.00,1148.00,2335.00,Keep,Check,4445114986_04/07/2016
4445114986,4/8/2016,5543,3.72,3.72,0.00,0.00,0.00,3.72,0.00,0.00,0.00,266.00,941.00,1207.00,2303.00,Keep,Check,4445114986_04/08/2016
4445114986,4/9/2016,4195,2.81,2.81,0.00,0.00,0.00,2.81,0.00,0.00,0.00,239.00,758.00,997.00,2210.00,Keep,Check,4445114986_04/09/2016
4445114986,4/10/2016,6625,4.45,4.45,0.00,0.00,0.00,4.45,0.00,0.00,0.00,316.00,755.00,1071.00,2424.00,Keep,Check,4445114986_04/10/2016
4445114986,4/11/2016,5986,4.13,4.13,0.00,1.95,0.23,1.95,0.00,23.00,5.00,195.00,789.00,989.00,2297.00,Keep,Check,4445114986_04/11/2016
4445114986,4/12/2016,278,0.19,0.19,0.00,0.00,0.00,0.19,0.00,0.00,0.00,20.00,253.00,273.00,745.00,Keep,OK,4445114986_04/12/2016
4558609924,4/1/2016,5336,3.53,3.53,0.00,0.00,0.00,3.53,0.00,0.00,0.00,258.00,1182.00,1440.00,1902.00,Keep,Check,4558609924_04/01/2016
4558609924,4/2/2016,3183,2.10,2.10,0.00,0.00,0.00,2.10,0.00,0.00,0.00,173.00,1180.00,1353.00,1680.00,Keep,Check,4558609924_04/02/2016
4558609924,4/3/2016,6176,4.08,4.08,0.00,0.07,0.26,3.75,0.00,1.00,7.00,269.00,886.00,1162.00,1901.00,Keep,Check,4558609924_04/03/2016
4558609924,4/4/2016,8205,5.42,5.42,0.00,0.00,0.00,5.42,0.00,0.00,0.00,367.00,1073.00,1440.00,2078.00,Keep,Check,4558609924_04/04/2016
4558609924,4/5/2016,6799,4.49,4.49,0.00,1.59,0.86,2.04,0.00,24.00,14.00,185.00,1217.00,1416.00,1876.00,Keep,Check,4558609924_04/05/2016
4558609924,4/6/2016,5668,3.75,3.75,0.00,0.00,0.00,3.75,0.00,0.00,0.00,259.00,1181.00,1440.00,1853.00,Keep,Check,4558609924_04/06/2016
4558609924,4/7/2016,7998,5.29,5.29,0.00,0.51,0.25,4.53,0.00,27.00,12.00,296.00,1105.00,1413.00,2235.00,Keep,Check,4558609924_04/07/2016
4558609924,4/8/2016,4195,2.77,2.77,0.00,0.00,0.00,2.77,0.00,0.00,0.00,241.00,1199.00,1440.00,1778.00,Keep,Check,4558609924_04/08/2016
4558609924,4/9/2016,5512,3.64,3.64,0.00,0.00,0.00,3.64,0.00,0.00,0.00,276.00,1164.00,1440.00,1882.00,Keep,Check,4558609924_04/09/2016
4558609924,4/10/2016,6263,4.14,4.14,0.00,0.00,0.00,4.13,0.00,0.00,0.00,290.00,1150.00,1440.00,1906.00,Keep,Check,4558609924_04/10/2016
4558609924,4/11/2016,8828,5.84,5.84,0.00,0.00,0.00,5.84,0.00,0.00,0.00,308.00,1132.00,1440.00,2149.00,Keep,Check,4558609924_04/11/2016
4558609924,4/12/2016,1260,0.83,0.83,0.00,0.00,0.00,0.82,0.00,0.00,0.00,76.00,555.00,631.00,722.00,Keep,OK,4558609924_04/12/2016
4702921684,3/29/2016,6506,5.28,5.28,0.00,0.33,0.27,4.67,0.00,4.00,5.00,241.00,760.00,1006.00,2886.00,Keep,Check,4702921684_03/29/2016
4702921684,3/30/2016,7583,6.15,6.15,0.00,0.25,0.55,5.35,0.00,3.00,13.00,227.00,742.00,982.00,2915.00,Keep,Check,4702921684_03/30/2016
4702921684,3/31/2016,6963,5.65,5.65,0.00,0.00,0.00,5.65,0.00,0.00,0.00,256.00,759.00,1015.00,2895.00,Keep,Check,4702921684_03/31/2016
4702921684,4/1/2016,7165,5.81,5.81,0.00,0.00,0.37,5.44,0.00,0.00,9.00,248.00,708.00,965.00,2923.00,Keep,Check,4702921684_04/01/2016
4702921684,4/2/2016,10328,8.38,8.38,0.00,0.00,1.46,6.92,0.00,0.00,32.00,367.00,475.00,874.00,3323.00,Keep,OK,4702921684_04/02/2016
4702921684,4/3/2016,12116,9.83,9.83,0.00,0.25,2.85,6.72,0.00,3.00,57.00,323.00,471.00,851.00,3357.00,Keep,OK,4702921684_04/03/2016
4702921684,4/4/2016,7810,6.36,6.36,0.00,0.48,1.20,4.68,0.00,6.00,27.00,216.00,746.00,989.00,2931.00,Keep,Check,4702921684_04/04/2016
4702921684,4/5/2016,6670,5.41,5.41,0.00,1.24,0.80,3.37,0.00,15.00,16.00,199.00,770.00,985.00,2848.00,Keep,Check,4702921684_04/05/2016
4702921684,4/6/2016,7605,6.18,6.18,0.00,0.33,0.21,5.63,0.00,4.00,4.00,248.00,708.00,960.00,2943.00,Keep,Check,4702921684_04/06/2016
4702921684,4/7/2016,6585,5.34,5.34,0.00,0.00,0.00,5.34,0.00,0.00,0.00,210.00,770.00,980.00,2822.00,Keep,Check,4702921684_04/07/2016
4702921684,4/8/2016,8184,6.64,6.64,0.00,0.00,0.62,5.95,0.00,0.00,15.00,247.00,808.00,1070.00,2981.00,Keep,Check,4702921684_04/08/2016
4702921684,4/9/2016,14002,11.36,11.36,0.00,0.61,2.68,8.06,0.00,8.00,56.00,381.00,407.00,844.00,3597.00,Keep,OK,4702921684_04/09/2016
4702921684,4/10/2016,11135,9.03,9.03,0.00,0.08,1.16,7.79,0.00,1.00,25.00,331.00,528.00,884.00,3224.00,Keep,OK,4702921684_04/10/2016
4702921684,4/11/2016,6499,5.27,5.27,0.00,0.00,0.00,5.27,0.00,0.00,0.00,207.00,809.00,1016.00,2677.00,Keep,Check,4702921684_04/11/2016
4702921684,4/12/2016,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1440.00,0.00,Keep,Check,4702921684_04/12/2016
5553957443,4/1/2016,12409,8.10,8.10,0.00,2.90,0.63,4.58,0.00,51.00,12.00,235.00,782.00,1029.00,2142.00,Keep,Check,5553957443_04/01/2016
5553957443,4/2/2016,2937,1.92,1.92,0.00,0.00,0.00,1.91,0.00,0.00,0.00,181.00,356.00,537.00,1615.00,Keep,OK,5553957443_04/02/2016
5553957443,4/3/2016,1515,0.99,0.99,0.00,0.00,0.00,0.99,0.00,0.00,0.00,93.00,507.00,600.00,1481.00,Keep,OK,5553957443_04/03/2016
5553957443,4/4/2016,8921,5.88,5.88,0.00,2.07,0.44,3.36,0.00,27.00,8.00,198.00,754.00,960.00,1892.00,Keep,Check,5553957443_04/04/2016
5553957443,4/5/2016,11306,7.38,7.38,0.00,2.31,0.98,4.09,0.00,40.00,26.00,218.00,772.00,1016.00,2086.00,Keep,Check,5553957443_04/05/2016
5553957443,4/6/2016,12252,8.00,8.00,0.00,2.41,1.70,3.89,0.00,33.00,28.00,229.00,745.00,1002.00,2044.00,Keep,Check,5553957443_04/06/2016
5553957443,4/7/2016,15444,10.08,10.08,0.00,3.27,1.73,5.08,0.00,51.00,39.00,243.00,731.00,1013.00,2249.00,Keep,Check,5553957443_04/07/2016
5553957443,4/8/2016,9938,6.49,6.49,0.00,2.14,1.28,3.08,0.00,38.00,24.00,193.00,767.00,984.00,2019.00,Keep,Check,5553957443_04/08/2016
5553957443,4/9/2016,4599,3.00,3.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,176.00,578.00,754.00,1692.00,Keep,OK,5553957443_04/09/2016
5553957443,4/10/2016,5594,3.65,3.65,0.00,0.28,1.48,1.89,0.00,4.00,25.00,150.00,552.00,727.00,1712.00,Keep,OK,5553957443_04/10/2016
5553957443,4/11/2016,11906,7.77,7.77,0.00,2.26,1.52,3.99,0.00,32.00,27.00,234.00,688.00,949.00,2065.00,Keep,Check,5553957443_04/11/2016
5553957443,4/12/2016,3436,2.24,2.24,0.00,0.50,0.67,1.05,0.00,7.00,11.00,50.00,61.00,122.00,633.00,Keep,OK,5553957443_04/12/2016
5577150313,4/1/2016,10461,7.87,7.87,0.00,4.76,0.85,2.25,0.00,99.00,31.00,142.00,721.00,894.00,3625.00,Keep,Check,5577150313_04/01/2016
5577150313,4/2/2016,14873,11.11,11.11,0.00,8.19,0.60,2.31,0.00,202.00,36.00,153.00,663.00,852.00,4430.00,Keep,Check,5577150313_04/02/2016
5577150313,4/3/2016,9917,7.41,7.41,0.00,1.99,0.97,4.44,0.00,58.00,27.00,240.00,700.00,967.00,3427.00,Keep,Check,5577150313_04/03/2016
5577150313,4/4/2016,7401,5.56,5.56,0.00,2.32,0.36,2.88,0.00,70.00,19.00,204.00,689.00,912.00,3492.00,Keep,Check,5577150313_04/04/2016
5577150313,4/5/2016,8964,6.70,6.70,0.00,3.97,0.19,2.53,0.00,107.00,18.00,145.00,756.00,919.00,3597.00,Keep,Check,5577150313_04/05/2016
5577150313,4/6/2016,11080,8.30,8.30,0.00,3.13,1.37,3.81,0.00,83.00,52.00,190.00,695.00,937.00,3765.00,Keep,Check,5577150313_04/06/2016
5577150313,4/7/2016,4499,3.36,3.36,0.00,0.89,0.26,2.21,0.00,31.00,11.00,146.00,756.00,913.00,2775.00,Keep,Check,5577150313_04/07/2016
5577150313,4/8/2016,4363,3.26,3.26,0.00,0.13,0.06,3.08,0.00,8.00,2.00,156.00,813.00,971.00,2486.00,Keep,Check,5577150313_04/08/2016
5577150313,4/9/2016,10494,7.84,7.84,0.00,4.91,0.78,2.15,0.00,123.00,62.00,138.00,601.00,801.00,3817.00,Keep,OK,5577150313_04/09/2016
5577150313,4/10/2016,9776,7.38,7.38,0.00,2.93,1.43,3.02,0.00,80.00,35.00,162.00,721.00,918.00,3378.00,Keep,Check,5577150313_04/10/2016
5577150313,4/11/2016,2862,2.14,2.14,0.00,1.04,0.25,0.84,0.00,39.00,17.00,54.00,209.00,280.00,1511.00,Keep,OK,5577150313_04/11/2016
6117666160,4/1/2016,7444,5.62,5.62,0.00,0.00,0.00,5.62,0.00,0.00,0.00,286.00,568.00,854.00,2210.00,Keep,OK,6117666160_04/01/2016
6117666160,4/2/2016,19658,14.84,14.84,0.00,0.24,2.09,12.51,0.00,3.00,30.00,475.00,466.00,971.00,2884.00,Keep,OK,6117666160_04/02/2016
6117666160,4/4/2016,8468,6.39,6.39,0.00,0.18,0.64,5.57,0.00,2.00,11.00,279.00,1148.00,1438.00,2262.00,Keep,Check,6117666160_04/04/2016
6117666160,4/5/2016,9910,7.48,7.48,0.00,0.00,0.00,7.48,0.00,0.00,0.00,384.00,990.00,1374.00,2445.00,Keep,Check,6117666160_04/05/2016
6117666160,4/6/2016,12409,9.37,9.37,0.00,0.00,0.00,9.37,0.00,0.00,0.00,491.00,388.00,879.00,2694.00,Keep,OK,6117666160_04/06/2016
6117666160,4/7/2016,4853,3.66,3.66,0.00,0.00,0.00,3.66,0.00,0.00,0.00,156.00,770.00,926.00,1903.00,Keep,Check,6117666160_04/07/2016
6117666160,4/8/2016,8955,6.76,6.76,0.00,0.00,0.00,6.73,0.00,0.00,0.00,422.00,1018.00,1440.00,2482.00,Keep,Check,6117666160_04/08/2016
6117666160,4/9/2016,10789,8.15,8.15,0.00,0.00,0.00,8.15,0.00,0.00,0.00,506.00,413.00,919.00,2617.00,Keep,OK,6117666160_04/09/2016
6117666160,4/10/2016,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1440.00,0.00,Keep,Check,6117666160_04/10/2016
6290855005,4/1/2016,6633,5.01,5.01,0.00,0.00,0.00,5.01,0.00,0.00,0.00,280.00,1160.00,1440.00,2778.00,Keep,Check,6290855005_04/01/2016
6290855005,4/2/2016,9548,7.22,7.22,0.00,2.02,3.68,1.52,0.00,25.00,107.00,113.00,1195.00,1415.00,3119.00,Keep,Check,6290855005_04/02/2016
6391747486,4/2/2016,2101,2.03,0.00,2.03,2.03,0.00,0.00,0.00,46.00,0.00,0.00,1394.00,1394.00,2224.00,Keep,Check,6391747486_04/02/2016
6391747486,4/5/2016,9766,7.51,0.78,6.73,0.00,0.05,7.46,0.00,0.00,6.00,301.00,1133.00,1440.00,2442.00,Keep,Check,6391747486_04/05/2016
6391747486,4/6/2016,165,0.13,0.13,0.00,0.00,0.00,0.13,0.00,0.00,0.00,8.00,1432.00,1440.00,1849.00,Keep,Check,6391747486_04/06/2016
6775888955,4/1/2016,7225,5.18,5.18,0.00,1.73,1.27,2.18,0.00,25.00,50.00,163.00,1189.00,1402.00,3065.00,Keep,Check,6775888955_04/01/2016
6775888955,4/2/2016,1988,1.43,1.43,0.00,0.00,0.00,1.43,0.00,0.00,0.00,79.00,909.00,988.00,2207.00,Keep,Check,6775888955_04/02/2016
6775888955,4/3/2016,1577,1.13,1.13,0.00,0.07,0.89,0.17,0.00,1.00,17.00,8.00,1414.00,1439.00,1977.00,Keep,Check,6775888955_04/03/2016
6775888955,4/5/2016,9348,6.70,6.70,0.00,1.13,2.04,3.14,0.00,56.00,133.00,240.00,1011.00,1384.00,4286.00,Keep,Check,6775888955_04/05/2016
6775888955,4/6/2016,11761,8.43,8.43,0.00,1.31,2.44,4.68,0.00,24.00,99.00,300.00,550.00,949.00,3920.00,Keep,Check,6775888955_04/06/2016
6775888955,4/7/2016,13987,10.03,10.03,0.00,2.87,3.34,3.82,0.00,46.00,114.00,250.00,739.00,1103.00,3856.00,Keep,Check,6775888955_04/07/2016
6775888955,4/8/2016,4131,2.96,2.96,0.00,1.37,0.61,0.98,0.00,27.00,30.00,75.00,1308.00,1413.00,2584.00,Keep,Check,6775888955_04/08/2016
6775888955,4/9/2016,14,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,1.00,601.00,602.00,787.00,Keep,OK,6775888955_04/09/2016
6962181067,3/30/2016,15491,10.24,10.24,0.00,1.29,4.49,4.46,0.00,18.00,77.00,272.00,641.00,990.00,2244.00,Keep,Check,6962181067_03/30/2016
6962181067,3/31/2016,14097,9.32,9.32,0.00,3.50,1.92,3.90,0.00,50.00,32.00,234.00,595.00,861.00,2188.00,Keep,Check,6962181067_03/31/2016
6962181067,4/1/2016,10467,6.98,6.98,0.00,0.70,2.43,3.85,0.00,9.00,45.00,252.00,602.00,899.00,2014.00,Keep,Check,6962181067_04/01/2016
6962181067,4/2/2016,12437,8.30,8.30,0.00,3.76,1.29,3.24,0.00,50.00,24.00,219.00,732.00,975.00,2115.00,Keep,Check,6962181067_04/02/2016
6962181067,4/3/2016,12307,8.14,8.14,0.00,1.01,3.26,3.87,0.00,14.00,51.00,218.00,589.00,858.00,2055.00,Keep,Check,6962181067_04/03/2016
6962181067,4/4/2016,18952,12.80,12.80,0.00,5.91,1.23,5.66,0.00,73.00,20.00,327.00,570.00,917.00,2437.00,Keep,Check,6962181067_04/04/2016
6962181067,4/5/2016,12010,7.94,7.94,0.00,2.38,0.95,4.61,0.00,38.00,17.00,287.00,692.00,996.00,2158.00,Keep,Check,6962181067_04/05/2016
6962181067,4/6/2016,12480,8.86,8.25,3.97,4.18,0.69,4.00,0.00,55.00,14.00,276.00,593.00,883.00,2170.00,Keep,Check,6962181067_04/06/2016
6962181067,4/7/2016,13417,9.65,8.87,1.93,3.39,1.25,4.91,0.10,45.00,16.00,284.00,665.00,965.00,2244.00,Keep,Check,6962181067_04/07/2016
6962181067,4/8/2016,14400,10.88,9.52,5.46,2.47,2.88,5.53,0.00,27.00,37.00,276.00,697.00,1010.00,2188.00,Keep,Check,6962181067_04/08/2016
6962181067,4/9/2016,12495,8.26,8.26,0.00,2.21,1.09,4.96,0.00,33.00,19.00,324.00,609.00,952.00,2231.00,Keep,Check,6962181067_04/09/2016
6962181067,4/10/2016,10148,6.71,6.71,0.00,1.36,0.22,5.13,0.00,19.00,7.00,306.00,679.00,992.00,2100.00,Keep,Check,6962181067_04/10/2016
6962181067,4/11/2016,12362,9.09,8.17,2.70,1.09,2.73,5.27,0.00,21.00,38.00,297.00,678.00,1013.00,2188.00,Keep,Check,6962181067_04/11/2016
